x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,value
1.701929003,1.213680733,0.905363642,1.374455051,-0.833362772,0.630875681,0.427996587,0.398853818,0.244921743,0.074301651,5.431761586
1.3754982,0.184345409,0.250610596,-1.399150131,0.998895776,0.942818237,0.151643722,0.701816302,0.639382815,0.458073082,0.46571501
-0.780086065,-0.838011983,0.787250749,-0.942123087,-0.394801793,0.094830093,0.450019389,0.717890567,0.525763566,0.851535272,0.388284244
-0.261390013,-3.11282312,-1.170272045,0.20145074,-0.554558234,0.872172173,0.945853149,0.568675381,0.33527739,0.0229948,-0.003937763
0.476941335,0.429503459,-0.799857336,-0.441348341,0.624669075,0.464481215,0.970714229,0.974262871,0.699638592,0.343690632,1.180577926
0.450694799,0.772885822,0.934291528,-0.015368112,0.225375806,0.019164959,0.057954293,0.144747446,0.954722156,0.733136894,2.399013542
-0.016081212,-0.584586997,-1.004537278,-0.10757406,-0.280806381,0.920967983,0.288688316,0.729512688,0.707403711,0.618590273,2.462846737
-0.082325791,-0.767193848,-1.030018785,0.455935671,-0.396463783,0.42861549,0.414537187,0.472305354,0.550899517,0.560669278,3.144391593
0.691854365,0.68236787,-0.581454741,1.548156499,-0.686079324,0.912703932,0.959956475,0.589748896,0.29912261,0.952939038,6.451187386
0.140196137,0.424713311,0.851121777,1.849735178,-0.470995671,0.313219099,0.676451836,0.067358649,0.507750154,0.318054907,6.572493547
0.089799239,0.700539218,-0.62962525,-0.452077867,-0.680903833,0.205123881,0.556864855,0.531377309,0.495860267,0.80900194,1.931686418
-0.466020105,0.506512566,0.384248495,1.376388659,0.5488483,0.68351657,0.163169273,0.774227014,0.743191548,0.916248721,7.933123545
-0.607267496,-0.805118614,-0.005028029,-0.765550178,0.088509431,0.132165964,0.426978863,0.106975406,0.078845375,0.60005046,-3.360897992
2.116810046,1.224943403,0.287368697,1.459753928,0.389255907,0.11380835,0.389250073,0.999976234,0.34527593,0.347331572,2.126587783
-0.682497669,0.444807239,1.799079585,1.202350926,0.704672863,0.10977918,0.035285749,0.835691275,0.275942948,0.185960306,3.037885509
-0.630613701,0.038228602,-0.371395809,-1.846583143,1.152342252,0.016620358,0.283127983,0.132345318,0.811939138,0.614783405,-1.989056476
0.225540007,0.733349434,-2.499957251,0.483056928,1.190215762,0.505959255,0.559312009,0.68976599,0.50164904,0.780430913,6.703897391
0.185469404,0.061697571,-0.152929687,1.415304435,0.543546034,0.624909732,0.642916816,0.482683682,0.580045812,0.808360428,9.044379161
0.264754714,3.563302402,0.255668081,0.799146787,-0.471863696,0.093746538,0.528624776,0.462529116,0.613163127,0.352658552,3.738693505
0.483562211,0.701585109,0.652090851,0.158856457,-1.106880144,0.905888475,0.736287047,0.507643666,0.366111344,0.071711962,4.679455584
-1.099743562,1.69475065,0.261695715,-0.422593394,0.63393047,0.591709011,0.068538839,0.929477812,0.067692447,0.82720145,2.28319914
-1.094164071,-0.189083664,0.416639158,-1.477339342,1.154560865,0.834177513,0.528364077,0.032833167,0.890893077,0.370486461,-1.534803315
-0.35686478,-1.029196431,0.381253708,-0.419339205,0.990173425,0.902478122,0.481835634,0.18017829,0.761318238,0.513265919,2.454325075
-0.222725181,1.098496523,2.039967038,-0.933369949,-1.390375262,0.783605019,0.574830709,0.394904727,0.402676846,0.45047852,-1.775364932
-0.288680672,1.091641133,0.176191179,-0.056389646,1.898861663,0.255663035,0.378738741,0.83831642,0.556954156,0.156092278,3.090725233
-0.073781357,-0.271956589,0.017208063,-0.104699198,-0.197505268,0.124681075,0.386477305,0.151635907,0.613262479,0.777871367,0.51354808
-1.139747991,0.131385938,0.657665295,0.775662662,2.144861397,0.312842506,0.609855373,0.887337105,0.213255357,0.340146935,3.161933727
1.351046061,-0.921404708,-0.921279934,0.459121085,0.066093376,0.290446519,0.203627008,0.065138427,0.089145074,0.032596514,4.14593099
2.005858237,0.379203193,-1.166547051,0.840631057,1.406907694,0.841984415,0.100800105,0.411473027,0.709317275,0.491975063,3.439333671
-1.571549309,0.02137361,0.546154245,1.398103835,0.205778816,0.909900141,0.937584051,0.374700215,0.421879517,0.585006701,3.440365152
-1.138726417,-0.128793112,2.129787777,-1.455245388,-0.052536203,0.175867037,0.554158939,0.71080855,0.448662027,0.881478721,0.456355386
0.361860946,-0.108555979,-0.968673211,-0.988231849,-0.637065574,0.847208022,0.601408337,0.475829969,0.517258367,0.701120613,3.513090041
0.028454666,-0.376607774,-1.027014959,-2.503752325,0.998211362,0.691226911,0.126901349,0.687506739,0.193611329,0.331962826,-5.96864841
0.003536728,0.818474091,-1.040914633,0.284228221,0.414042522,0.179287338,0.594308305,0.531904933,0.114100455,0.017573642,2.530994055
-0.950218475,-0.076378464,0.592456324,0.026855837,1.366534884,0.229013908,0.232069913,0.409692322,0.63317398,0.060893187,-0.282643491
0.422167837,-0.440977482,0.852803658,-0.17140251,-0.558049077,0.07007777,0.431868162,0.189519826,0.747563055,0.694181568,0.342311084
1.74502844,-0.96959068,-0.687052201,-0.393501788,-0.198204353,0.174034928,0.221973908,0.354156219,0.150909684,0.011246119,1.254358331
0.066650411,-2.041924109,0.19617027,-0.030727648,2.572175583,0.415602503,0.301381174,0.656912962,0.263575096,0.59602356,1.178851563
-0.542035511,-1.185126948,2.049614634,-1.516424015,0.314191084,0.129344017,0.469777584,0.219450291,0.788801432,0.655941901,-1.98126717
-0.911124358,0.923700636,-1.903401857,-0.201568589,0.30678327,0.932934487,0.598876017,0.402845915,0.624667491,0.328492606,-1.471219134
0.26309176,0.218019723,-0.240870134,-0.139495551,0.105637636,0.060891062,0.6736596,0.861325822,0.836913007,0.940121432,2.983639099
-0.172612849,1.637397369,0.272082628,1.060172014,-1.399929408,0.405274167,0.181249836,0.477635752,0.661833144,0.710345068,5.108158343
0.240631553,0.031089617,-1.910274775,-0.460696955,0.760232164,0.214880796,0.081752377,0.284706097,0.916225799,0.087472851,-0.107389078
-0.478963224,-0.535017444,0.576158638,0.756999059,1.467184342,0.433065447,0.586212123,0.073026715,0.282891135,0.607066544,5.448069392
-0.586155551,0.842929212,-0.315063696,-1.33299923,1.405883265,0.446141619,0.008523144,0.989693728,0.200707742,0.941115364,-2.497214301
-0.918649947,1.340334732,1.845190986,-0.886130695,0.93490921,0.084485119,0.819257865,0.793448685,0.848727284,0.944911856,-3.471424986
-0.153234175,-0.582450633,-0.815613631,-1.054293867,-1.040826994,0.035051734,0.444883237,0.948631228,0.873695248,0.951825661,-0.515902196
-1.302221347,0.169063338,-1.820544657,-0.073759667,0.562885608,0.121363953,0.587418842,0.732269136,0.062357746,0.876445145,5.631707992
-0.29638587,-1.131672874,1.784110266,-1.368666148,-0.185885008,0.172907895,0.696351175,0.890613941,0.917509973,0.06016232,-2.08171717
0.167576473,0.348143742,0.625348275,0.874485795,0.100034315,0.852576283,0.470096246,0.284960329,0.887270865,0.165723622,6.109590935
-0.043349099,-0.143903805,-1.265327615,-0.087653169,0.822951134,0.278733431,0.333373441,0.043344162,0.553981996,0.678384695,1.946233031
-1.126700223,2.597674377,-0.773720556,0.342282062,-0.398440715,0.903354233,0.021639606,0.308002312,0.360402456,0.915039536,6.933974914
0.066056839,-1.676054056,0.555345854,-1.627494301,1.959760251,0.890962588,0.57200943,0.558910533,0.063721396,0.264145204,-5.117826726
-1.856101344,0.767553656,-0.306547292,1.36533371,-0.713730354,0.202239287,0.788202143,0.319102854,0.629264572,0.163975596,4.1798859
-0.679581039,-0.149104616,0.420951218,-2.246349664,-2.390972013,0.002375001,0.254707317,0.27117319,0.392345062,0.486035475,-3.748656985
-0.88063423,0.630666367,-1.335295911,-0.269876286,-1.254986763,0.050912237,0.523329272,0.41884751,0.25443351,0.013937939,5.901674455
1.428225071,0.818663934,-1.106276036,-0.574766123,0.6200584,0.193111694,0.570929312,0.40877179,0.008544755,0.805316376,-1.559790497
-0.249467497,1.228864602,0.262425114,-1.239246527,-0.674089485,0.171768484,0.130347308,0.725472251,0.901020172,0.132263798,3.02347509
-0.304711564,-0.030670746,1.171468134,-0.561464957,0.880869607,0.557946739,0.625861761,0.342958441,0.833268501,0.26945751,1.7781843
0.264322223,0.239550834,1.263203371,-0.280664061,0.557270334,0.302887565,0.24147272,0.732906684,0.601626554,0.681459226,-1.973286588
-1.977197891,-2.241049196,-0.620474049,0.183525538,-1.955996378,0.943544003,0.130072111,0.977970872,0.83436466,0.856447061,6.614463254
0.33113839,-0.134687144,-0.818689859,-0.873892716,-0.019591195,0.730822255,0.971130877,0.570980544,0.476312631,0.571217606,-1.909285517
-0.658247419,0.459262988,-0.240261396,-0.344569966,0.075093088,0.050182504,0.772071317,0.131910696,0.340262888,0.164028934,-2.10028104
-0.662356187,0.993468248,-1.771055446,0.343994115,0.321598593,0.820571508,0.524331114,0.530823334,0.626125871,0.43997264,5.00820714
1.537331233,0.584208001,1.910912636,0.748320894,1.074253848,0.375086878,0.722735088,0.84348407,0.779368239,0.485188684,5.30361995
-1.2352282,-0.077028589,0.573684119,-1.340618916,1.293174256,0.06525707,0.472769953,0.757152496,0.591341608,0.822911719,0.300632763
0.616017187,-1.487557268,-2.116573296,0.262908048,1.134099656,0.376557461,0.234650179,0.192226884,0.997671028,0.198199531,4.534934257
-0.7683101,-0.323654831,-0.308266463,-0.841336919,0.59292444,0.580928221,0.670100884,0.090666407,0.933134345,0.894167266,-4.374851385
-1.486899194,-0.681994628,-1.97642296,0.54593048,0.833154704,0.721969086,0.076873339,0.935973952,0.721602561,0.606598143,1.455709004
1.431823662,0.512184718,0.218598924,1.065245271,-1.255912683,0.587206223,0.3152467,0.910557702,0.313235183,0.050437203,4.741806546
-0.651462681,-0.583301976,-1.204537383,1.053382797,-0.044098567,0.140250148,0.017949902,0.314859579,0.366715386,0.103967211,1.952851666
0.693357872,-0.76913076,-0.00127228,-0.655560786,0.95260129,0.73766984,0.088698069,0.440907001,0.694335735,0.741916038,-1.215927264
0.574037261,-0.782136469,-0.134684513,0.830963545,0.242765261,0.627871524,0.404620922,0.499937904,0.005565218,0.331846771,-0.543333121
-1.766417837,-0.304466796,0.518217907,-0.111239983,0.056415978,0.269229124,0.248355588,0.569938779,0.054293097,0.917428542,-0.787676713
0.429222038,1.144552921,0.602746134,-0.04209205,2.149066762,0.663032395,0.878061801,0.367181455,0.414538507,0.906466594,2.657639283
1.353224766,-2.20385241,2.021944868,1.265269518,0.443752451,0.679522916,0.251485166,0.834362936,0.051896297,0.310144688,3.138419815
-0.210889887,-1.082853575,-0.912390689,-0.6998497,-0.745325895,0.171948001,0.826703496,0.326631839,0.859668904,0.437196798,1.587301191
-0.472346216,1.023981854,1.404037377,-0.117153789,-0.946838318,0.426306081,0.567923469,0.227219853,0.272024696,0.516185267,6.634848775
0.84872509,2.255518383,0.080033636,0.464034447,-0.220795984,0.961978037,0.051317832,0.321060222,0.149118155,0.89338403,8.665088059
0.698854986,-0.853829975,0.888474133,2.569711627,0.923480979,0.35119847,0.898681589,0.879989641,0.826621934,0.982324558,6.503023089
-1.184225639,1.30596631,-0.597201055,-0.929326065,-0.600176865,0.552331668,0.21058063,0.850808882,0.050276399,0.107235135,4.098763434
0.629487361,0.848435339,1.45650078,0.05060724,1.869164596,0.692031776,0.891129905,0.971572588,0.828136108,0.403013645,1.70030328
-0.286021534,-0.380107437,-0.253055678,0.350640098,-0.972619187,0.933110428,0.645084189,0.164032343,0.743223095,0.234789899,2.38668454
1.374681282,0.729908465,-0.961459215,0.294415978,2.002669373,0.443223232,0.45999522,0.375112198,0.701665915,0.250990784,1.699388594
-0.783391483,-1.015857143,-1.487679429,1.193532028,1.023289112,0.446232078,0.396707571,0.953498204,0.421542982,0.307008992,5.859393206
-0.185205067,0.408328195,0.55593332,-2.13052038,0.808064026,0.725685963,0.180604702,0.608641246,0.526110381,0.167848812,-2.936173112
-0.341604651,-0.205577205,-0.25315803,0.505569205,-0.208231132,0.685327305,0.115404378,0.155546996,0.993656662,0.830779433,4.703002728
1.163689107,1.10060425,-0.166597523,1.276598599,1.621141884,0.76985067,0.486580549,0.945179152,0.542664137,0.737065123,5.734416553
0.820785403,0.92525678,1.253181929,0.349259112,2.633826641,0.912560911,0.7234078,0.986466192,0.873396504,0.954527099,10.01341678
-1.293941409,0.840245818,1.244410672,-0.300986307,0.966962363,0.21106387,0.125264059,0.360995172,0.823397954,0.186819207,2.708396031
0.082680533,2.840515051,1.418945768,-2.632559293,0.750392041,0.547761313,0.928958722,0.550890974,0.087977452,0.635376879,-6.272770979
0.549918953,0.783468107,0.177240454,0.58231988,-2.026780718,0.74092812,0.325967195,0.186687366,0.126380189,0.307105946,1.445982713
0.886486489,2.21358788,-1.142900984,-0.645116243,0.303783787,0.962943241,0.144814627,0.63770745,0.729342702,0.733421834,3.811709513
-0.772184221,-1.732269785,1.539097329,0.382916763,-0.769131317,0.278268376,0.050938339,0.777126865,0.086579025,0.100520477,0.033457367
-0.177635545,-0.584138931,-2.073577563,0.038082605,-0.301227699,0.377702634,0.630207376,0.272334409,0.797421795,0.685115418,3.066497199
0.521854838,-0.645396196,1.679031177,-1.554360065,-0.200978794,0.302479739,0.445854424,0.299702581,0.691317664,0.331938782,-3.13615155
0.45506222,-1.434665567,1.228412398,-0.060891559,-0.189285342,0.014597095,0.634710086,0.137747871,0.597571512,0.152814848,2.179602853
-0.250399425,-1.610010692,-0.357626758,0.081668118,1.584820102,0.309287519,0.181219645,0.130906812,0.568080997,0.038751604,-0.675589602
0.43434054,1.286481186,-0.839537592,-0.343370617,0.500669698,0.188581342,0.546161491,0.166825231,0.983971321,0.992375568,3.646430467
0.904365659,-0.108951527,0.551075079,1.189282356,-0.61330332,0.459209705,0.7524699,0.939954451,0.183376508,0.380516157,6.452653221
-0.813793364,1.792679342,0.458978284,-0.580362417,0.702458885,0.249117803,0.006029565,0.707900608,0.491967025,0.395435331,4.632065257
1.580997508,-0.567310078,-0.278685312,-0.157135398,2.544624159,0.879307738,0.783832036,0.494685881,0.526881213,0.651424902,1.853648964
-0.410134319,0.993744375,0.706452512,3.011627662,0.247081179,0.419714454,0.418437947,0.115861933,0.325584016,0.287748268,8.601310464
-2.111346668,-0.173125894,1.430838728,0.837984605,1.175428419,0.254920726,0.407449232,0.171648119,0.011616102,0.513160839,0.455660446
-1.004844524,-1.294084552,-0.692486986,-0.550086017,0.612334144,0.645248885,0.132039546,0.063570957,0.316209404,0.525636765,-1.081497045
-0.483565519,-0.796343862,0.740520868,0.692996848,-0.576108057,0.122893876,0.346084078,0.00554663,0.530463011,0.492248481,0.57091017
0.01502008,-0.977135969,0.872964381,-0.778576778,1.075552262,0.834828135,0.470860543,0.494031617,0.195766806,0.012121785,-1.823374557
-0.296570746,0.694584378,-1.325727922,-1.749968626,0.066909731,0.780820923,0.334584806,0.178473564,0.922576256,0.432677012,-0.081484341
-1.321905184,0.135243581,0.445552427,-0.087318339,0.109635974,0.645479871,0.01855232,0.08349001,0.02852526,0.288622002,1.541561854
-1.72165928,-0.59999439,1.420044635,0.021147677,-0.790180141,0.779179027,0.415951492,0.85983118,0.11209884,0.077895284,-0.956066893
-0.261324379,1.419813826,1.225504755,-1.352765778,0.707047101,0.98264311,0.031516956,0.346174526,0.542006286,0.944584418,-3.386287184
1.207097985,-0.953561486,0.00010367,0.088509022,-0.734499831,0.902761368,0.321636572,0.380540886,0.77349325,0.612000629,3.652455111
-0.41083607,-0.46163334,0.869696366,0.462567217,-0.451923618,0.010473335,0.927899132,0.595649053,0.690097884,0.134190535,-1.483195696
-0.402121276,0.002193711,-0.580075533,0.025325713,-1.872541347,0.57533874,0.21299168,0.050345247,0.721272678,0.805202675,0.239369747
0.076631357,-0.227822552,0.512056976,-1.178164895,-0.875999011,0.56728514,0.908265255,0.156400498,0.543339946,0.847212733,-0.83928965
1.020046041,0.072689405,2.023631623,0.55345216,-1.06473157,0.219986882,0.864561738,0.556179438,0.181251851,0.943654114,5.237108393
-0.441989179,0.108233671,-0.353838587,0.911442429,-1.50417483,0.089672963,0.149805318,0.858756206,0.252699927,0.6227954,2.251656117
0.284681846,-0.240229775,-2.205797882,-1.101855935,-0.018642401,0.535156696,0.379281287,0.195235264,0.481382634,0.764432154,0.768869301
-0.372834827,1.02613271,-0.913528069,0.585009736,0.117868736,0.197636298,0.231573653,0.126819649,0.446903378,0.824354422,4.226516891
0.077102552,1.368519668,-0.838032375,0.612772216,-2.235387174,0.534305235,0.255156369,0.156109032,0.282588543,0.424822461,5.526807142
0.310123103,1.585197842,-0.432263468,-0.697491678,-1.861498644,0.718564148,0.238491387,0.306589529,0.563001025,0.38868438,2.942598935
-1.04915024,-0.642228191,-1.096057535,1.775386929,0.074541645,0.120259403,0.920248745,0.828006311,0.579208617,0.508794049,1.095857932
-2.537692817,1.689977225,0.739003218,1.107849049,1.416285068,0.426893218,0.211395818,0.724545414,0.341551893,0.644516618,7.353435861
0.632581604,0.087753114,1.050142423,-0.254717037,-1.356104348,0.750937844,0.486618223,0.919014054,0.748389252,0.958044096,0.503146208
0.560141471,0.671617845,1.012698318,2.377283494,0.43821178,0.676183068,0.396672003,0.358116335,0.825318634,0.275608229,10.06361843
0.065831994,0.457521242,1.508633998,0.992399564,0.068251621,0.32645312,0.530399243,0.474995559,0.571791756,0.825656152,5.346277798
0.165147544,0.138943874,0.322415921,2.463143934,0.309896094,0.706781998,0.911055926,0.06254451,0.474769573,0.268130021,5.766781514
1.61905292,0.742289525,-0.836228512,-0.372732928,1.042871388,0.428215454,0.666654987,0.223916716,0.561194912,0.483755136,0.02699934
1.016842741,0.519618649,-0.792960378,0.140917124,1.170425937,0.930520091,0.035796222,0.811361759,0.604911052,0.29285072,3.809562404
1.228512223,0.470922317,0.344850015,0.922684142,0.68706603,0.599603471,0.730282857,0.717476825,0.497638555,0.848973323,6.753648186
0.094782532,0.301704942,-0.37635504,0.802201706,1.308430056,0.2142835,0.925549845,0.930226709,0.158151344,0.728367237,8.081453593
-0.157490729,-1.189559034,-0.149834168,-0.137011231,-0.424730021,0.044874788,0.715414661,0.46239017,0.178397195,0.99277802,-0.306447007
0.846526028,1.037418769,0.432463483,-1.043867558,-1.56779087,0.755854666,0.849146375,0.100531891,0.3852933,0.516887791,-1.816600561
0.731210461,-0.367212019,0.402081367,-0.578390243,-0.605921972,0.982826711,0.811735184,0.258796176,0.859878318,0.704064701,1.638626109
0.948010599,0.94590564,0.13436616,1.557667253,1.276648435,0.352255743,0.790938657,0.844403449,0.30528714,0.195029064,7.498505331
0.048068067,1.392630662,0.657067742,-0.332091341,-1.599290845,0.860557575,0.733261437,0.516437707,0.920851607,0.789658957,4.703384293
-0.107084174,0.954085425,-2.147586226,-0.945158845,0.056988683,0.108569113,0.299585698,0.52670378,0.825992316,0.442853563,1.933125144
-0.850913367,0.268598633,0.495688355,0.426184125,-1.236718558,0.284637087,0.340101203,0.011998532,0.222420318,0.331546179,3.764459078
-1.545837219,0.144305774,0.38534471,0.367118911,-1.619952383,0.61118046,0.383970211,0.016656086,0.524002628,0.774985353,1.247768488
1.30303711,0.289768191,1.083009426,0.226125389,0.474952941,0.247109517,0.438386218,0.081462343,0.594210591,0.484772852,0.734503259
-0.829129186,-0.944672889,0.152677822,0.7981611,0.730945048,0.041519281,0.93758462,0.727829781,0.354226175,0.3904378,2.981484058
0.939696362,-0.832369442,0.269121039,-0.289118141,-0.552019503,0.107173944,0.717849284,0.347104252,0.944528765,0.525953409,0.625268207
-2.614188991,-1.218561026,-0.618367153,1.57720198,0.630152532,0.091502746,0.882334657,0.139368409,0.815628901,0.076042826,4.332010345
-0.427505332,-0.368932657,0.046375581,0.77535317,0.847034731,0.859191625,0.171777042,0.942701383,0.935017149,0.402888766,7.105920031
-0.862770071,0.220744911,0.227582284,-1.820880919,-0.957073534,0.914314353,0.667952787,0.530756363,0.37425352,0.464247969,-0.468204558
0.263254746,-0.265379898,-0.028351513,-0.10498117,1.027603841,0.05603008,0.65639667,0.145530963,0.581509967,0.896095,1.93554589
3.616553578,-0.117577957,-0.133152587,-1.317732236,0.437711801,0.487342897,0.217619456,0.293290248,0.949670973,0.566837787,3.566173969
0.166036134,-1.635011023,-0.806451275,-1.399096256,1.011069695,0.246512335,0.165744645,0.416744719,0.961401552,0.825197345,-3.16680295
0.937495225,0.587631983,0.048125048,1.121422966,0.820381655,0.315678806,0.432168386,0.938595357,0.644181681,0.021535778,8.986458676
1.098670214,1.206873092,-0.971023511,-0.385112836,0.740717374,0.354924851,0.059955299,0.590012237,0.84627256,0.624979602,3.229710555
-0.327773929,0.032023762,1.315071945,0.994911049,1.10266357,0.232518492,0.141114587,0.431753576,0.476685781,0.921551777,6.313059271
0.049538424,2.209745103,0.622666197,0.269188507,-0.554263568,0.695434541,0.656436923,0.297622211,0.063092256,0.758482346,2.049086457
0.406105947,0.31761287,1.04403316,1.226527273,0.030422,0.411545583,0.691585159,0.554212312,0.740784429,0.327001509,2.756000829
-0.397934753,-1.161878938,0.580344124,-0.542403166,-1.087795847,0.830047935,0.083814717,0.760693454,0.025713488,0.677481378,-0.033025338
-1.131053892,-0.66490945,1.178584769,1.668833287,2.596543872,0.125837271,0.704928201,0.842808029,0.501632415,0.500974453,3.724933194
-0.935399994,-1.378535006,-0.955183026,0.02942718,-1.514646041,0.823779193,0.878875786,0.146905732,0.627735199,0.509134126,2.070414932
0.238363613,-0.465401062,-1.29960883,-0.315488728,1.239765937,0.784785197,0.42331784,0.081999806,0.752267141,0.414020172,2.699470953
-0.188688092,-0.338906804,-1.451185663,-0.220789967,1.717244288,0.431044625,0.303882221,0.470926919,0.960916285,0.657859067,3.218371791
-0.156836426,1.517694168,-0.66579774,0.627513787,-0.473394737,0.932366273,0.828192028,0.602157105,0.973498232,0.711388167,7.809055328
-0.578153691,0.092834438,1.220542702,1.352263372,0.160276881,0.073237094,0.355033788,0.985349441,0.308528382,0.194737953,5.833614019
-2.245984109,0.392539747,0.79912027,0.780803331,0.461576542,0.4453702,0.246618592,0.741003044,0.679975834,0.319217958,5.059673937
-0.483812813,-0.544914953,-1.975664612,-1.724263827,-1.996383569,0.442414878,0.993331375,0.619050864,0.55673342,0.725712933,-3.758022862
0.695231768,-1.416031231,-1.007882218,-1.539186118,-1.267837091,0.912654014,0.199430914,0.574358887,0.609866725,0.452974077,-1.094950024
0.141832138,-1.020042647,-0.596031125,1.02214751,0.51365561,0.225875638,0.212641131,0.57319898,0.913807205,0.707187007,3.579344953
-0.368095442,0.203312967,-0.184439945,0.26386265,-1.149132263,0.624758678,0.06634732,0.45908564,0.781560809,0.378303742,2.002351364
-1.514766987,1.175463852,1.013005136,-0.976838143,-1.816369619,0.933766719,0.111224905,0.755349152,0.794171877,0.526408328,-2.413503179
-0.607948725,0.738943237,-1.259710842,1.285471358,-0.46656334,0.228023927,0.013734662,0.622261901,0.799660062,0.930163572,4.216979608
0.645279557,-1.579482591,-0.616784026,-2.180910087,-1.359593495,0.322744183,0.504566535,0.06178078,0.451068217,0.699551279,-5.935617895
0.412314349,0.203500541,-2.920705683,-0.005430713,-1.740755005,0.370844837,0.649988165,0.431404825,0.618034601,0.541898091,-2.05897614
0.618033631,2.782813725,1.633266833,0.41776923,-1.33442875,0.438492667,0.302095101,0.561779933,0.820108587,0.761817385,9.369755506
0.351800305,2.018326988,-0.030123754,0.417916833,1.21736475,0.638556679,0.751904081,0.424825938,0.013025553,0.097165511,1.913700733
0.377680797,0.148954234,0.600546458,-1.648041045,1.03937971,0.900544847,0.757493297,0.224117362,0.882788676,0.13950852,-3.379937282
0.376709348,1.496741829,1.60289828,-1.976631574,0.483044805,0.742855435,0.061663895,0.472066733,0.964149137,0.478883808,-0.225933978
-0.346983545,-0.245393667,1.34673125,-0.854840644,-0.271619371,0.791252802,0.275588893,0.487948359,0.939630719,0.668861703,3.035297368
0.115579745,-1.483984507,1.149452695,-0.765046272,0.766312879,0.828609955,0.363142354,0.860715639,0.371182801,0.404594418,-0.430250322
-1.921475685,-1.493318229,1.213989252,-0.671098682,1.033443531,0.701825837,0.162837814,0.206528929,0.255501616,0.227296426,0.818339577
0.577776258,-1.029129375,0.033998784,-0.053148041,-1.172265635,0.990384062,0.514007497,0.221550063,0.081193972,0.97984169,-1.024720564
0.21689124,-0.40960932,-2.255255181,0.747549636,0.461327004,0.136340409,0.274463293,0.56401239,0.246163374,0.316321379,-0.409786595
-1.100578217,-0.946746389,-1.132599023,-2.457262509,-0.525286506,0.384075171,0.258774614,0.351483332,0.605718814,0.635699449,-2.415190957
0.822913565,-0.53278191,0.237422333,0.423945918,0.837211017,0.60886629,0.332819141,0.865242848,0.130776932,0.175058469,4.040252138
0.856709053,-0.916060963,0.845408509,0.779209406,-0.048048892,0.958849283,0.903125869,0.190431487,0.325210544,0.890146987,0.111093179
0.218375031,-0.182871114,-0.828067077,-0.523320806,0.049054051,0.724393811,0.7991232,0.324916882,0.711000827,0.344746862,0.981930531
0.132270937,1.398065727,-0.744938985,-1.652186739,1.548479419,0.234532195,0.419944585,0.709665501,0.756575665,0.751435851,-0.621302836
0.288012544,-0.146781974,-2.366116131,1.350481102,-0.671589954,0.497226577,0.409710781,0.146893759,0.379824845,0.053087746,5.495692302
-0.084667584,0.912605128,-0.456470898,1.579135243,0.686793096,0.319418144,0.334936165,0.398375482,0.041087873,0.885992988,5.158750122
-1.280333927,-0.220984889,-0.814027253,0.940209962,1.164024064,0.654033765,0.816229954,0.137823358,0.798606367,0.344128063,2.294517024
-0.342314467,-0.188977187,0.476533486,0.026832925,-0.746591127,0.183965466,0.899197099,0.169906098,0.675425555,0.038679476,2.79862537
0.9952585,-0.289776477,-1.845779545,-0.218726755,0.116518521,0.494453906,0.39097124,0.190494343,0.333889955,0.388992183,4.976294055
-0.019369943,0.418611306,0.637741116,0.256720083,-0.103565175,0.265423238,0.998153438,0.382883146,0.710571174,0.347266181,0.174727378
-2.023956951,1.865304996,-1.817202508,-0.309204896,1.545763259,0.257121058,0.833413607,0.351487688,0.482636818,0.958965904,-0.283516987
-0.545644377,-0.382601501,-1.018906456,0.333636775,1.449440766,0.890346517,0.940108022,0.187958593,0.935618563,0.126578795,2.336617861
-0.523961877,0.863779055,0.428460543,-1.054312636,1.53624482,0.114290398,0.984212262,0.12644955,0.062381679,0.838007824,-1.516527217
0.311092548,1.235230389,-1.037683247,1.069008878,-2.20061764,0.80935975,0.819761077,0.831782647,0.936222717,0.979739723,8.49154861
-1.280575322,0.119373089,-1.86563923,0.091093786,-0.95599746,0.090717991,0.933542872,0.634369699,0.064069822,0.516455643,1.21657646
-0.226601179,0.619794486,-0.356810431,0.965806503,0.28862347,0.009846008,0.760052691,0.111885053,0.338025903,0.055238528,4.675015904
-1.009799578,0.177747169,-2.090027642,-0.156040161,1.76450767,0.944050992,0.231153644,0.65050722,0.878516988,0.572418662,1.895438264
0.068257963,-0.824287491,-0.919333932,0.382964999,0.164913557,0.942657992,0.348764561,0.972019356,0.724811548,0.509791603,5.718668087
1.323368449,1.543189258,0.042669553,0.387476301,0.224690334,0.592475132,0.219810966,0.523211314,0.071569881,0.339757909,6.81930757
-0.049155444,0.529428779,-0.594323685,-0.98316932,1.416200581,0.221057252,0.348487646,0.560272596,0.128277824,0.110040801,-2.30549257
0.272805251,0.065416829,1.118007537,0.174305341,0.627419783,0.049772982,0.341768293,0.465304912,0.843133294,0.40833319,1.27610675
0.091382551,-0.925362369,1.129821335,-0.04739878,0.387935057,0.239460824,0.132367103,0.805271075,0.788589768,0.385811824,1.379673753
-0.411774391,-0.409123906,-0.569606916,0.576187849,0.786637633,0.713552679,0.756003792,0.41185704,0.595142903,0.227445062,3.471879978
-1.088695074,1.544147118,-1.469309762,-1.843469229,-0.796209299,0.731067487,0.469929241,0.726118029,0.270344759,0.266823502,1.157256085
